Temperature (C),Abs,Measurement,Name,norm_Abs,dabs_dt
90.0,0.3189076801543376,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9798048137057993,-0.020195186294200695
89.0,0.3218259743310543,1,516 mM NaCl_260.00nm_90.0-21.0C,1.0,-0.00847493011124939
88.0,0.32135701028989,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9967546739282981,0.009042192100070567
87.0,0.3192127004383577,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9819156157998589,0.01508428095164105
86.0,0.3169975190111417,1,516 mM NaCl_260.00nm_90.0-21.0C,0.966586112025016,0.014909745055179113
85.0,0.3149036515851313,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9520961256895006,0.015985622913919084
84.0,0.3123775318932932,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9346148661971778,0.018761689386022573
83.0,0.3094813565804727,1,516 mM NaCl_260.00nm_90.0-21.0C,0.9145727469174555,0.020075855604371196
82.0,0.3065754311699475,1,516 mM NaCl_260.00nm_90.0-21.0C,0.8944631549884354,0.019833702890256544
81.0,0.3037492401439944,1,516 mM NaCl_260.00nm_90.0-21.0C,0.8749053411369424,0.019319634703898636
80.0,0.3009918850088634,1,516 mM NaCl_260.00nm_90.0-21.0C,0.8558238855806382,0.018743794692504978
79.0,0.2983321168648278,1,516 mM NaCl_260.00nm_90.0-21.0C,0.8374177517519324,0.019091586272588223
78.0,0.2954742468715438,1,516 mM NaCl_260.00nm_90.0-21.0C,0.8176407130354617,0.01972137398402063
77.0,0.29263246448074,1,516 mM NaCl_260.00nm_90.0-21.0C,0.7979750037838912,0.01972472537495462
76.0,0.2897736259056856,1,516 mM NaCl_260.00nm_90.0-21.0C,0.7781912622855525,0.019502643085882232
75.0,0.2869960272705066,1,516 mM NaCl_260.00nm_90.0-21.0C,0.7589697176121267,0.0192926657698409
74.0,0.2841978740062703,1,516 mM NaCl_260.00nm_90.0-21.0C,0.7396059307458707,0.019448575173386884
73.0,0.2813752161675924,1,516 mM NaCl_260.00nm_90.0-21.0C,0.720072567265353,0.019747280196994454
72.0,0.2784907344963535,1,516 mM NaCl_260.00nm_90.0-21.0C,0.7001113703518818,0.019851598403702375
71.0,0.2756379277686556,1,516 mM NaCl_260.00nm_90.0-21.0C,0.6803693704579482,0.019466091562323762
70.0,0.2728648610013339,1,516 mM NaCl_260.00nm_90.0-21.0C,0.6611791872272342,0.019110363619628923
69.0,0.2701148628111299,1,516 mM NaCl_260.00nm_90.0-21.0C,0.6421486432186904,0.019523823141248287
68.0,0.2672223025668308,1,516 mM NaCl_260.00nm_90.0-21.0C,0.6221315409447377,0.019080768737985032
67.0,0.2646003510374673,1,516 mM NaCl_260.00nm_90.0-21.0C,0.6039871057427203,0.018295244159375446
66.0,0.261934814378891,1,516 mM NaCl_260.00nm_90.0-21.0C,0.5855410526259868,0.018362596443832258
65.0,0.259293397440627,1,516 mM NaCl_260.00nm_90.0-21.0C,0.5672619128550558,0.017850693708836907
64.0,0.2567758052227525,1,516 mM NaCl_260.00nm_90.0-21.0C,0.549839665208313,0.01728057931017024
63.0,0.2542991564134331,1,516 mM NaCl_260.00nm_90.0-21.0C,0.5327007542347153,0.017066416300195453
62.0,0.2518434592091299,1,516 mM NaCl_260.00nm_90.0-21.0C,0.515706832607922,0.016990982397939808
61.0,0.2493886114680921,1,516 mM NaCl_260.00nm_90.0-21.0C,0.4987187894388357,0.016471922693962526
60.0,0.2470829271321446,1,516 mM NaCl_260.00nm_90.0-21.0C,0.482762987219997,0.015894349169253003
59.0,0.2447950032737817,1,516 mM NaCl_260.00nm_90.0-21.0C,0.4669300911003297,0.015995175957317698
58.0,0.2424601790998372,1,516 mM NaCl_260.00nm_90.0-21.0C,0.4507726353053616,0.016069261542902558
57.0,0.2401508438486957,1,516 mM NaCl_260.00nm_90.0-21.0C,0.43479156801452457,0.015917305322448255
56.0,0.2378599363731968,1,516 mM NaCl_260.00nm_90.0-21.0C,0.4189380246604651,0.015871888459377786
55.0,0.2355637269991918,1,516 mM NaCl_260.00nm_90.0-21.0C,0.403047791095769,0.015676899046752873
54.0,0.2333291731971966,1,516 mM NaCl_260.00nm_90.0-21.0C,0.38758422656695934,0.015106119081416597
53.0,0.2311979243068199,1,516 mM NaCl_260.00nm_90.0-21.0C,0.3728355529329358,0.01475495631171031
52.0,0.2290648596667452,1,516 mM NaCl_260.00nm_90.0-21.0C,0.3580743139435387,0.015178090024222907
51.0,0.2268113213722294,1,516 mM NaCl_260.00nm_90.0-21.0C,0.34247937288449,0.01550742777311892
50.0,0.2245830751952503,1,516 mM NaCl_260.00nm_90.0-21.0C,0.3270594583973009,0.014913973558700333
49.0,0.2225010504438983,1,516 mM NaCl_260.00nm_90.0-21.0C,0.3126514257670893,0.014643676849802806
48.0,0.22035092241845,1,516 mM NaCl_260.00nm_90.0-21.0C,0.2977721046976953,0.014500083102386707
47.0,0.2183103975365018,1,516 mM NaCl_260.00nm_90.0-21.0C,0.2836512595623159,0.014080180522410946
46.0,0.216281625089168,1,516 mM NaCl_260.00nm_90.0-21.0C,0.2696117436528734,0.013764291218370556
45.0,0.2143323950240181,1,516 mM NaCl_260.00nm_90.0-21.0C,0.2561226771255748,0.013735846549845068
44.0,0.212311843338732,1,516 mM NaCl_260.00nm_90.0-21.0C,0.24214005055318324,0.013645016969111856
43.0,0.2103888638297954,1,516 mM NaCl_260.00nm_90.0-21.0C,0.22883264318735108,0.01317780331991053
42.0,0.2085033410421767,1,516 mM NaCl_260.00nm_90.0-21.0C,0.21578444391336218,0.012976815505673561
41.0,0.2066384487981293,1,516 mM NaCl_260.00nm_90.0-21.0C,0.20287901217600396,0.012830014131992584
40.0,0.2047953529124174,1,516 mM NaCl_260.00nm_90.0-21.0C,0.19012441564937702,0.012517891207423998
39.0,0.2030206669680217,1,516 mM NaCl_260.00nm_90.0-21.0C,0.17784322976115596,0.012259988621935128
38.0,0.2012521072220045,1,516 mM NaCl_260.00nm_90.0-21.0C,0.16560443840550676,0.012285755033078855
37.0,0.1994699745557514,1,516 mM NaCl_260.00nm_90.0-21.0C,0.15327171969499825,0.011669459670810747
36.0,0.1978795296476608,1,516 mM NaCl_260.00nm_90.0-21.0C,0.14226551906388527,0.011075798972851825
35.0,0.1962689702001501,1,516 mM NaCl_260.00nm_90.0-21.0C,0.1311201217492946,0.011069353765972748
34.0,0.1946803880141388,1,516 mM NaCl_260.00nm_90.0-21.0C,0.12012681153193977,0.010871868896401238
33.0,0.1931269034493714,1,516 mM NaCl_260.00nm_90.0-21.0C,0.10937638395649213,0.010440666411058182
32.0,0.1916629426145703,1,516 mM NaCl_260.00nm_90.0-21.0C,0.0992454787098234,0.010010628830113943
31.0,0.190233742733287,1,516 mM NaCl_260.00nm_90.0-21.0C,0.08935512629626424,0.010124347882916787
30.0,0.1887369160813806,1,516 mM NaCl_260.00nm_90.0-21.0C,0.07899678294398983,0.010371330565950396
29.0,0.1872363360092789,1,516 mM NaCl_260.00nm_90.0-21.0C,0.06861246516436345,0.009519878668471995
28.0,0.1859855865242743,1,516 mM NaCl_260.00nm_90.0-21.0C,0.05995702560704584,0.008442886712839489
27.0,0.1847962667006998,1,516 mM NaCl_260.00nm_90.0-21.0C,0.05172669173868447,0.0088421578318887
26.0,0.1834301243131809,1,516 mM NaCl_260.00nm_90.0-21.0C,0.04227270994326844,0.009268265750219124
25.0,0.1821176555135483,1,516 mM NaCl_260.00nm_90.0-21.0C,0.033190160238246225,0.009604942953659846
24.0,0.1806542104215214,1,516 mM NaCl_260.00nm_90.0-21.0C,0.02306282403594875,0.00950932578536703
23.0,0.1793693758334636,1,516 mM NaCl_260.00nm_90.0-21.0C,0.014171508667512163,0.008670009267184448
22.0,0.178148500675851,1,516 mM NaCl_260.00nm_90.0-21.0C,0.005722805501579853,0.008287952858302866
21.299999237060547,0.1773215298459489,1,516 mM NaCl_260.00nm_90.0-21.0C,0.0,0.008175427520319502
21.0,0.1757877056404085,2,516 mM NaCl_260.00nm_21.0-90.0C,0.0,0.000960316699814298
22.0,0.1759321752578983,2,516 mM NaCl_260.00nm_21.0-90.0C,0.000960316699814298,0.0021651183857730877
23.0,0.1764391445356673,2,516 mM NaCl_260.00nm_21.0-90.0C,0.004330236771546175,0.005355543525384844
24.0,0.1775435464330784,2,516 mM NaCl_260.00nm_21.0-90.0C,0.011671403750583986,0.008202953866972385
25.0,0.1789072420032575,2,516 mM NaCl_260.00nm_21.0-90.0C,0.020736144505490946,0.00859494368170926
26.0,0.1801295854476726,2,516 mM NaCl_260.00nm_21.0-90.0C,0.028861291114002506,0.007749812419737177
27.0,0.1812389986750175,2,516 mM NaCl_260.00nm_21.0-90.0C,0.0362357693449653,0.007705031324712067
28.0,0.182447868423369,2,516 mM NaCl_260.00nm_21.0-90.0C,0.04427135376342664,0.00816317115787647
29.0,0.1836951263564592,2,516 mM NaCl_260.00nm_21.0-90.0C,0.05256211166071824,0.008688258277123915
30.0,0.1850619838504808,2,516 mM NaCl_260.00nm_21.0-90.0C,0.06164787031767447,0.008947967947947992
31.0,0.1863873829984632,2,516 mM NaCl_260.00nm_21.0-90.0C,0.07045804755661422,0.009050212487925372
32.0,0.1877850037387843,2,516 mM NaCl_260.00nm_21.0-90.0C,0.07974829529352521,0.009526039273700444
33.0,0.1892535692270909,2,516 mM NaCl_260.00nm_21.0-90.0C,0.08951012610401511,0.009607178680354163
34.0,0.1906756031199582,2,516 mM NaCl_260.00nm_21.0-90.0C,0.09896265265423354,0.009699034301039716
35.0,0.1921718060457629,2,516 mM NaCl_260.00nm_21.0-90.0C,0.10890819470609454,0.009935797232010185
36.0,0.1936650769588334,2,516 mM NaCl_260.00nm_21.0-90.0C,0.11883424711825391,0.010362557179530045
37.0,0.1952896830382854,2,516 mM NaCl_260.00nm_21.0-90.0C,0.12963330906515463,0.010892788573204623
38.0,0.1969424895017427,2,516 mM NaCl_260.00nm_21.0-90.0C,0.14061982426466316,0.01088900002098217
39.0,0.1985659556849698,2,516 mM NaCl_260.00nm_21.0-90.0C,0.15141130910711897,0.01077900632773307
40.0,0.2001856673437797,2,516 mM NaCl_260.00nm_21.0-90.0C,0.1621778369201293,0.011276769597060365
41.0,0.2019589000970021,2,516 mM NaCl_260.00nm_21.0-90.0C,0.1739648483012397,0.011734028335121133
42.0,0.2037161913584458,2,516 mM NaCl_260.00nm_21.0-90.0C,0.18564589359037156,0.011952316383397249
43.0,0.2055551024255893,2,516 mM NaCl_260.00nm_21.0-90.0C,0.1978694810680342,0.012401394048674408
44.0,0.2074475117757601,2,516 mM NaCl_260.00nm_21.0-90.0C,0.21044868168772038,0.012530896208024875
45.0,0.2093253873374898,2,516 mM NaCl_260.00nm_21.0-90.0C,0.22293127348408395,0.012771641138442175
